tweet,date,city,user_location,id,link
Nunca iré a pasar navidad con nadie😭😭😭😭😭 https://t.co/7n8db2FzH8,2020-11-20 04:35:44,Barranquilla,"Barranquilla, Colombia",1329644572696326146,https://twitter.com/i/web/status/1329644572696326146
"Top películas que odio: 
1. De perros que hablan
2. De gatos que hablan
3. De perros y gatos que hablan y que están en contra
4. De navidad",2020-11-20 04:31:08,Barranquilla,"Barranquilla, Colombia",1329643415353561089,https://twitter.com/i/web/status/1329643415353561089
😍Que quiere  para navidad? Yo si decía!😂🤣😂 https://t.co/YQmow3tdBQ,2020-11-20 04:19:35,Barranquilla,Barranquilla ,1329640507434295298,https://twitter.com/i/web/status/1329640507434295298
Ame la navidad de flaky Cartagena 😍,2020-11-20 04:19:24,Barranquilla,"Barranquilla, Colombia",1329640463624704000,https://twitter.com/i/web/status/1329640463624704000
"Querido papa noel, ponla debajo de mi arbol de navidad, solo te pido eso.",2020-11-20 04:08:44,Barranquilla,Cartagena/Colombia,1329637777844146176,https://twitter.com/i/web/status/1329637777844146176
Recomiéndenme una película de navidad YAYAYA,2020-11-20 03:56:52,Barranquilla,"Barranquilla, Colombia",1329634792229527554,https://twitter.com/i/web/status/1329634792229527554
"ENSERIO ESTAS INTENTANDO CANCELAR A UNA NIÑA, POR QUÉ NO LE GUSTABA LA COMIDA, EN SERIO, NO EVOLUCIONAMOS GENTE...... 🙄",2020-11-20 03:50:37,Barranquilla,"Barranquilla, Colombia",1329633220363751427,https://twitter.com/i/web/status/1329633220363751427
Ya le dije a Santa 🎅 que te quiero a tiiii de regalo de navidad🎄🤍🥺,2020-11-20 03:50:01,Barranquilla,Cartagena-Colombia,1329633068496396289,https://twitter.com/i/web/status/1329633068496396289
Ya me pintaba en otro lugar en navidad😴,2020-11-20 03:39:10,Barranquilla,"Barranquilla, Colombia",1329630339287961600,https://twitter.com/i/web/status/1329630339287961600
Quiero como mil galletas de oreo de navidad 🤤❤️,2020-11-20 03:36:25,Barranquilla,"Barranquilla, Colombia",1329629646795788289,https://twitter.com/i/web/status/1329629646795788289
"Hoy me dijeron algo acerca de mi salud que me ha tenido preocupada e ida todo el día 🥺 y aún así no dejo de pensar en que le voy a dar a mi hijo y mis sobrinos de navidad, creo que me estoy estresando más de lo que debo 🤦🏻‍♀️",2020-11-20 03:33:28,Barranquilla,"Barranquilla, Colombia",1329628903795806209,https://twitter.com/i/web/status/1329628903795806209
¡No puedo del cansancio! Lo bueno de todo esto es que ya casi terminan los detalles del apto y yo de arreglarlo y me ilusiona más que cuando todo eso pase colocaré mi navidad cómo  quiero🤩😍,2020-11-20 03:24:01,Barranquilla,,1329626526472687617,https://twitter.com/i/web/status/1329626526472687617
Vengo a presumirles la decoración de navidad de nuestro hogar 😁😁 Dios nos bendice cada vez más @dlahoz_jorge Te amo! https://t.co/Xe39NxigZM,2020-11-20 03:16:51,Barranquilla,Valledupar,1329624720485076992,https://twitter.com/i/web/status/1329624720485076992
"Gilberto Santa Rosa, Alejandro Sanz, Tito Nieves y Pimpinela anuncian conciertos virtuales para despedir el 2020 con alegría. 🎄🎙️
https://t.co/7KLlfgPAA0",2020-11-20 03:00:00,Barranquilla,"Barranquilla, Colombia",1329620482015031297,https://twitter.com/i/web/status/1329620482015031297
Quiero un gorrito de navidad,2020-11-20 02:53:05,Barranquilla,"Barranquilla, Colombia",1329618741701857282,https://twitter.com/i/web/status/1329618741701857282
"Gracias a @vodkaytequilaa haré el práctico de cardio con gorro de navidad, guarden el tweet.",2020-11-20 02:37:16,Barranquilla,"Barranquilla, Colombia",1329614761487687681,https://twitter.com/i/web/status/1329614761487687681
@DanielSamperO @MegustaleerCo @Escuelade_YT EXIJO QUE ESTA CANCIÓN SE SUBABYA MISMOS A LAS PLATAFORMAS DE STREAMING PARA COLOCARLA EN LA PLAYLIST DE NAVIDAD!!!,2020-11-20 02:31:07,Barranquilla,Barranquilla-Colombia,1329613214108307456,https://twitter.com/i/web/status/1329613214108307456
@mazuerop03 Te recomiendo Operación Feliz Navidad y Amor de Calendario,2020-11-20 02:29:53,Barranquilla,"Cartagena, Colombia",1329612901821403137,https://twitter.com/i/web/status/1329612901821403137
"Presumiendo el árbol de navidad que hizo mi mamita. 🎄🎅
Viene la mejor época del año❤️ https://t.co/yEcdZ9u6cW",2020-11-20 02:23:03,Barranquilla,"Barranquilla, Colombia",1329611180495818753,https://twitter.com/i/web/status/1329611180495818753
"De navidad quiero que el doctor Carlos Ramos me opere, oíste Papá Noel 🎅🏼 por si tienes Twitter.",2020-11-20 02:21:37,Barranquilla,Barraquilla,1329610823136804865,https://twitter.com/i/web/status/1329610823136804865
Mi época favorita es la navidad❤️🎄,2020-11-20 02:00:43,Barranquilla,"Barranquilla, Colombia",1329605561176952832,https://twitter.com/i/web/status/1329605561176952832
Desde que estoy con Jorge amo con locura la navidad 🥰😍❤️,2020-11-20 02:00:05,Barranquilla,"Valledupar, Colombia",1329605404079378434,https://twitter.com/i/web/status/1329605404079378434
Faltan 5 sábados para navidad y estoy entre colgar las luces o colgarme yo.,2020-11-20 01:59:16,Barranquilla,"Cartagena, Colombia",1329605196222263296,https://twitter.com/i/web/status/1329605196222263296
Cuando tienes hijos la navidad es mucho más especial ❤,2020-11-20 01:48:06,Barranquilla,"Cartagena, Colombia",1329602385916911616,https://twitter.com/i/web/status/1329602385916911616
Nadie se vea Navidad en Africa van a llorar😍😭🐘❤️,2020-11-20 01:46:43,Barranquilla,Colombia,1329602037521272833,https://twitter.com/i/web/status/1329602037521272833
En navidad regala deporte ⛹️#pasiondegavilanes,2020-11-20 01:46:13,Barranquilla,,1329601911436304384,https://twitter.com/i/web/status/1329601911436304384
GALLETAS NAVIDEÑAS con #royalicing o grasa 🎄 Decoraciones Navideñas https://t.co/mzlm8zbnyv a través de @YouTube #Navidad #navidadfalabella,2020-11-20 01:44:11,Barranquilla,Barranquilla Colombia,1329601400939147265,https://twitter.com/i/web/status/1329601400939147265
Don Omar – Navidad Pa La Calle https://t.co/NNE7DGI5x3,2020-11-20 01:32:46,Barranquilla,Colombia - Cartagena,1329598529938092041,https://twitter.com/i/web/status/1329598529938092041
"que pide uno a los 25 de navidad? como q bro necesito estabilidad emocional, un ps5 y una casa https://t.co/4baADDe6ci",2020-11-20 01:18:13,Barranquilla,"Barranquilla, Colombia",1329594866951712768,https://twitter.com/i/web/status/1329594866951712768
Las oreo de navidad me permiten sobrevivir todo el año.,2020-11-20 01:15:38,Barranquilla,"Barranquilla, Colombia",1329594216838729728,https://twitter.com/i/web/status/1329594216838729728
"Ya quiero tener mi propia casa para cuando sea Navidad, decorarla hasta el ultimo rincón😍",2020-11-20 01:14:08,Barranquilla,"Barranquilla, Colombia",1329593837426184196,https://twitter.com/i/web/status/1329593837426184196
"Artesanías del Atlántico presentó su nueva colección de Navidad ""Guardianes de luz"" 🎄  Colección que expone el talento de nuestros artesanos para llenar de colores los hogares de los atlanticenses. ✨ 

#ArtesaníasDelAtlántico https://t.co/Ow3LBwU5ou",2020-11-20 01:02:32,Barranquilla,"Barranquilla, Colombia",1329590921294393350,https://twitter.com/i/web/status/1329590921294393350
"ese trend de fotos de perfil de whatsapp no me gusta, tengo a panda con un gorrito de navidad 🧍🏻‍♀️",2020-11-20 01:01:49,Barranquilla,"Barranquilla, Colombia",1329590741342035973,https://twitter.com/i/web/status/1329590741342035973
"En #ArtesaníasDelAtlántico hoy encendimos la Navidad y presentamos una colección que llega para iluminar los hogares del departamento, #GuardianesDeLuz, una serie de piezas decorativas que reflejan el espíritu creativo, la esperanza y la fortaleza de los artesanos del Atlántico. https://t.co/6IFAZAcxpN",2020-11-20 00:59:05,Barranquilla,"Barranquilla, Colombia",1329590049495773185,https://twitter.com/i/web/status/1329590049495773185
"Yo: vamos lento ok? 

El: si, perfecto así debe ser 

Yo: Quieres pasar navidad conmigo???????",2020-11-20 00:54:40,Barranquilla,Barranquilla ,1329588938554662917,https://twitter.com/i/web/status/1329588938554662917
Hoy salí a comprar un silicone case color verde navidad y termine comprando el del  Grinch.,2020-11-20 00:50:08,Barranquilla,"Cartagena, Colombia",1329587798840659972,https://twitter.com/i/web/status/1329587798840659972
"El villancico navideño de @ClaudiaLopez 🎶navidad 🎶navidad hermosa navidad 🎶otra excusa mas para mas corrupcion🎶 Y asi vamos, ojala los Bogotanos despierten y revoquen a esta vieja comunista militante del M19 https://t.co/28KAFBGq9g https://t.co/wrb7AW4DEl",2020-11-20 00:44:10,Barranquilla,"Santa Marta, Colombia",1329586296365395969,https://twitter.com/i/web/status/1329586296365395969
Mk faltan 35 días para navidad 🤯🥰,2020-11-20 00:39:36,Barranquilla,Cartagena-colombia,1329585149042958337,https://twitter.com/i/web/status/1329585149042958337
"MIS SOBRINOS
NAVIDAD 2020 https://t.co/M4cysRecyG",2020-11-20 00:37:56,Barranquilla,"Barranquilla,colombia ",1329584730237448195,https://twitter.com/i/web/status/1329584730237448195
"Eres como una tarjeta de navidad, que dice cosas muy lindas pero no sirven para nada...",2020-11-20 00:35:14,Barranquilla,"Barranquilla, Colombia",1329584048906383360,https://twitter.com/i/web/status/1329584048906383360
Ahora si podemos empezar a ver películas de navidad!,2020-11-20 00:31:27,Barranquilla,"Cartagena, Colombia",1329583098367971329,https://twitter.com/i/web/status/1329583098367971329
El árbol de Navidad del Vaticano tendrá este año un estrecho vínculo con San Juan Pablo II https://t.co/UJpnqi9U0L https://t.co/0KNacGDBsq,2020-11-20 00:25:58,Barranquilla,"Santa Marta, Colombia",1329581716009349128,https://twitter.com/i/web/status/1329581716009349128
Ya se acerca la navidad 🎅🏻... Si necesitan un ángel me avisan!!!!!!!,2020-11-20 00:22:32,Barranquilla,"Baranoa, Colombia",1329580852959916034,https://twitter.com/i/web/status/1329580852959916034
@ziliava @Ldmoya21 ya sabes que dar en navidad,2020-11-20 00:21:59,Barranquilla,Barranquilla,1329580713205772289,https://twitter.com/i/web/status/1329580713205772289
"Mi regalo de navidad de mi para mi, fue cancelar una de mis tarjetas #goals",2020-11-20 00:12:43,Barranquilla,,1329578384196833282,https://twitter.com/i/web/status/1329578384196833282
Me gusta la Navidad porque es cuando puedo recibir un abrazo.,2020-11-20 00:10:04,Barranquilla,Barranquilla,1329577715721265153,https://twitter.com/i/web/status/1329577715721265153
"@AdryMejiaM Somos dos, me estresa escuchar música de navidad todo respecto a ella 🙃🙃",2020-11-19 23:46:22,Barranquilla,"Santa Marta, Colombia",1329571753434226688,https://twitter.com/i/web/status/1329571753434226688
@ejbaesth Siiiii.. mi navidad se adelantó,2020-11-19 23:42:33,Barranquilla,"Cartagena, Bolívar",1329570789541224450,https://twitter.com/i/web/status/1329570789541224450
@ChrisDaes @_VentanaAlMundo Me gustaría más  tener empleo la Navidad sólo dura un mes,2020-11-19 23:36:11,Barranquilla,"Barranquilla, Colombia",1329569190743830529,https://twitter.com/i/web/status/1329569190743830529
"@AlargueCaracol Menos mal redacto, porque donde hablé, llega navidad y aún estáriamos escuchando su aclaración 🤭",2020-11-19 23:31:06,Barranquilla,"Barranquilla, Colombia",1329567909807616001,https://twitter.com/i/web/status/1329567909807616001
@diegonoticia Se le arregló la navidad.,2020-11-19 23:11:13,Barranquilla,"Cartagena, Colombia",1329562906338406401,https://twitter.com/i/web/status/1329562906338406401
"invitamos a que nos unamos a esta hermosa iniciativa para regalar una bonita Navidad a un Angelito. 😇🤗⭐🙏🎄🎁

¡Contamos con ustedes!💙 https://t.co/eL7jDSD3Ty",2020-11-19 23:10:12,Barranquilla,"Barranquilla, Colombia",1329562650171338754,https://twitter.com/i/web/status/1329562650171338754
Esas personas que pagan para que les decoren las casas en navidad son el propio grinch en persona...,2020-11-19 23:09:38,Barranquilla,"Barranquilla, Colombia",1329562509150445569,https://twitter.com/i/web/status/1329562509150445569
"Señor alcalde @QuinteroCalle es Navidad , otro día se les hará un reconocimiento a las tradiciones de carnavales ,  pero los niños quieren su Navidad como la tuvimos nosotros tradicionales alumbrados https://t.co/kfLzKnUHOJ",2020-11-19 22:55:50,Barranquilla,"Barranquilla, Colombia",1329559034182176768,https://twitter.com/i/web/status/1329559034182176768
"En Paseo de la Castellana encendimos el alumbrado navideño recordando todos los buenos momentos que hemos compartido juntos, con la esperanza de que volveremos a vivirlos una vez más.

#Navidad #NavidadCastellana #PaseoDeLaCastellana #Luces #Iluminacion https://t.co/JYwkpKTenJ",2020-11-19 22:32:41,Barranquilla,Cartagena de Indias,1329553209518600195,https://twitter.com/i/web/status/1329553209518600195
Odio la navidad y el Año Nuevo. Quisiera despertarme en Enero 🙌🏻😤,2020-11-19 22:25:40,Barranquilla,"Santa Marta, Colombia",1329551444240982016,https://twitter.com/i/web/status/1329551444240982016
"Propuse mi campaña a la fundación vivac de la cuál soy miembro junto con mi sobrina que es la encargada de la fundación, apostamos a los materiales de construcción así sea 10 casas que se logren arreglar para navidad será una buena noche .",2020-11-19 22:24:18,Barranquilla,"Cartagena, Colombia",1329551097887911940,https://twitter.com/i/web/status/1329551097887911940
"""Wonder Woman 1984"" se verá en cines y HBO Max en Navidad - https://t.co/o8rMnyhXet https://t.co/9euTUKDdDI",2020-11-19 22:18:35,Barranquilla,"Valledupar, Cesar, Colombia",1329549661988937728,https://twitter.com/i/web/status/1329549661988937728
Ah quien más le da nostalgia escuchar música de Navidad? 🥺,2020-11-19 22:18:32,Barranquilla,"Barranquilla, Atlántico",1329549648919465987,https://twitter.com/i/web/status/1329549648919465987
Faltan 36 días para navidad,2020-11-19 21:59:06,Barranquilla,Barranquilla,1329544756234432514,https://twitter.com/i/web/status/1329544756234432514
@lisetik La navidad se daña con el solo hecho de ser navidad!,2020-11-19 21:57:09,Barranquilla,Cartagena - Colombia,1329544267086372866,https://twitter.com/i/web/status/1329544267086372866
"@miska_muska_ 1. Puente de diciembre.
2. Llega con la Navidad y caga el 24 por la noche.",2020-11-19 21:36:23,Barranquilla,Cartagena,1329539038999687170,https://twitter.com/i/web/status/1329539038999687170
"@jcomesana0 Navidad, navidad, navidad jajajajaja",2020-11-19 21:33:13,Barranquilla,"Barranquilla, Colombia",1329538243759648768,https://twitter.com/i/web/status/1329538243759648768
"Alistando los pases prohibidos 🚫 pa velitas 🕯#4fiestas #Navidad 
@acerolaa_ @MarioGiraldoR @AdrianaRosado01 @LaAhuyamita https://t.co/EsAN0HatN7",2020-11-19 21:29:35,Barranquilla,Barranquilla-Colombia ,1329537330886139904,https://twitter.com/i/web/status/1329537330886139904
Esta navidad será de las peores,2020-11-19 21:17:45,Barranquilla,"Cartagena, Colombia",1329534352775139337,https://twitter.com/i/web/status/1329534352775139337
¿Quien le puso género a las pijamas de navidad? Pa meterle un coñazo.,2020-11-19 21:16:51,Barranquilla,"Barranquilla, Colombia",1329534123480846337,https://twitter.com/i/web/status/1329534123480846337
@camiloandresar1 Ya @rosaochoa09 sabe q darte de navidad,2020-11-19 21:15:35,Barranquilla,"Cartagena, Colombia",1329533807687503883,https://twitter.com/i/web/status/1329533807687503883
@lapola1967 @QuinteroCalle ¿Usted sabe cómo dónde y quiénes iniciaron la Navidad?. Señora le falta mucha historia por leer y conocer,2020-11-19 21:13:56,Barranquilla,"Barranquilla, Colombia",1329533391243534336,https://twitter.com/i/web/status/1329533391243534336
"@ToqueSports @SebasCM_ regalo de bd, grado, navidad, Año Nuevo y carnavales.",2020-11-19 20:55:47,Barranquilla,"Barranquilla, Colombia",1329528822241357829,https://twitter.com/i/web/status/1329528822241357829
La sorpresa del árbol de Navidad de Rockefeller: un pequeño búho 🦉 https://t.co/ogsf2ImobD https://t.co/PpDeOOkd5O,2020-11-19 20:54:12,Barranquilla,"Santa Marta, Colombia",1329528423128162310,https://twitter.com/i/web/status/1329528423128162310
"De navidad lo único que quiero es una wafflera, por favor y gracias.",2020-11-19 20:43:39,Barranquilla,Cartagena,1329525769501089803,https://twitter.com/i/web/status/1329525769501089803
"Este año saco lo mejor de nosotros y en la #FamiliaClaro seguiremos conectando a millones de corazones en la mejor época del año, por eso sonríe y dale la bienvenida a la Navidad #MagiaYEsperanza ❄☃ conoce más aquí 👉 https://t.co/r5emJiViXx  #NavidadClaro #NavidadPower https://t.co/Midf6Vr6nf",2020-11-19 20:34:46,Barranquilla,"Barranquilla, Atlántico",1329523532494094336,https://twitter.com/i/web/status/1329523532494094336
@LordVereda @Nallyluz Jajajajajaja no me veo dandole un extensor de pene a mi pareja de navidad o de cumpleaños.,2020-11-19 20:27:28,Barranquilla,"Cartagena, Colombia",1329521695196139521,https://twitter.com/i/web/status/1329521695196139521
Le compré un busito de navidad bien lindo😍🤩 para ponérselo cuando se duerma,2020-11-19 20:24:47,Barranquilla,"Barranquilla, Atlántico",1329521022618509323,https://twitter.com/i/web/status/1329521022618509323
"Mi mamá: Nena, cuándo te cortas el cabello otra vez. Hazlo para ahora en navidad. 
Yo: Madre, no me tienteeeees.",2020-11-19 20:05:10,Barranquilla,"Barranquilla, Colombia",1329516086392393735,https://twitter.com/i/web/status/1329516086392393735
"Ya yo ando enviando lo que quiero de navidad, empieza por V y se usa en las playas y piscinas.",2020-11-19 19:40:18,Barranquilla,Cartagena Colombia ,1329509827974934529,https://twitter.com/i/web/status/1329509827974934529
"@QuinteroCalle Amigos paisas, ustedes que son muy querido todos, por favor explíquenle a su alcalde la diferencia entre carnaval y NAVIDAD! 
Que no se haga el pendejeo no es cierto?  El lo sabe pero quiere imponer otras cosas 😡",2020-11-19 19:03:07,Barranquilla,Valledupar,1329500469199298560,https://twitter.com/i/web/status/1329500469199298560
"Se acerca la navidad... Pero la ropa está embolatada, cuánt@s más están como yo 😂😂😂😂 https://t.co/pNsnaoIA6e",2020-11-19 18:59:48,Barranquilla,Barranquilla,1329499634197262338,https://twitter.com/i/web/status/1329499634197262338
Se acerca la navidad taaaaan tannnnn https://t.co/snqSQL4tAR,2020-11-19 18:52:08,Barranquilla,Barranquilla ,1329497703877926913,https://twitter.com/i/web/status/1329497703877926913
"The greatest showman de Navidad, mencanta para estas épocas, recomendada, los efectos muy buenos y el soundtrack 👌
8 de 10
✨✨✨✨✨✨✨✨ https://t.co/DfQGmQd39x",2020-11-19 18:51:13,Barranquilla,"Barranquilla, Colombia",1329497474973769734,https://twitter.com/i/web/status/1329497474973769734
"Paciencia con mi gato y la tumbadera de las bolas del árbol de navidad 💆🏽‍♀️ 
Quién se lo aguanta en las madrugadas.",2020-11-19 18:47:43,Barranquilla,"Barranquilla, Colombia",1329496594429980673,https://twitter.com/i/web/status/1329496594429980673
"Si me van a regalar algo para ésta navidad que sea una nevera, estufa, televisor y pagar la matrícula de la U, con eso ya tengo suficiente 🤭",2020-11-19 18:37:35,Barranquilla,Barranquilla.,1329494044918079489,https://twitter.com/i/web/status/1329494044918079489
035 dias para navidad :),2020-11-19 18:34:08,Barranquilla,"Cartagena, Colombia",1329493174595837953,https://twitter.com/i/web/status/1329493174595837953
"Hogar dulce hogar

Si amikos mi mom ya decora navidad 🎅 https://t.co/LqVwqaBQXK",2020-11-19 18:29:07,Barranquilla,"Cartagena, Colombia",1329491914429755393,https://twitter.com/i/web/status/1329491914429755393
SANTA ROSA PRENDERÁ LA NAVIDAD CON CONCIERTO VIRTUAL ESTE 28 DE NOVIEMBRE https://t.co/9L8ZqHuUfX,2020-11-19 18:16:26,Barranquilla,"Barranquilla, Colombia",1329488720597315584,https://twitter.com/i/web/status/1329488720597315584
"Amo ver peliculas de navidad, amor y princesas, simplemente ME  ENCANTA.",2020-11-19 18:12:03,Barranquilla,"Cartagena, Colombia",1329487619089174529,https://twitter.com/i/web/status/1329487619089174529
"@QuinteroCalle Se preocupan por muñeco del diablo, no se preocupan por los pecado que los lleva a conocer el diablo real, borrachos, mentiras, adulterio, fornicar etc, de la  representación de la fe cristiana. Navidad es fiesta pagana que adoptaron como cultura. Dejen el muñeco, se ve bonito!",2020-11-19 18:09:20,Barranquilla,"Sabaneta, Colombia",1329486935581200387,https://twitter.com/i/web/status/1329486935581200387
El Corte Inglés premia a los fans del chocolate y dulces infantiles con descuentos en juguetes esta Navidad https://t.co/Xg0S41D3PL,2020-11-19 18:05:48,Barranquilla,Cartagena,1329486044073517057,https://twitter.com/i/web/status/1329486044073517057
Copas personalizadas y sangría  @EstragonBQ un lindo regalo para navidad 🥰 https://t.co/0qaeLgTIkC,2020-11-19 18:00:40,Barranquilla,"Barranquilla, Colombia",1329484752068472832,https://twitter.com/i/web/status/1329484752068472832
Copas personalizadas y sangría  @EstragonBQ un lindo regalo para navidad 🥰 https://t.co/R4caT5aMcM,2020-11-19 17:59:34,Barranquilla,"Barranquilla, Colombia",1329484478193004545,https://twitter.com/i/web/status/1329484478193004545
"@andreacotem Nunca es temprano ni tarde. Todo momento es un buen momento para galletas de navidad, puedo carnavalear comiendo galletas de navidad jajajaja",2020-11-19 17:58:33,Barranquilla,Barranquilla ,1329484221296103426,https://twitter.com/i/web/status/1329484221296103426
"#DíaSinIVA | ¿Ya tiene su lista de compras? 🎁🎅 Esto es lo que más compran los colombianos. 👇
https://t.co/cRYIXpZbjW",2020-11-19 17:40:00,Barranquilla,"Barranquilla, Colombia",1329479552259792898,https://twitter.com/i/web/status/1329479552259792898
La Navidad se les adelantó a los habitantes del barrio La Sierrita https://t.co/57tTOPZ6fl vía @eltiempo,2020-11-19 17:39:47,Barranquilla,"Barranquilla, Colombia",1329479495976439813,https://twitter.com/i/web/status/1329479495976439813
"Montando la navidad como si no tuviera parcial mañana, en fin",2020-11-19 17:37:53,Barranquilla,"Santa Marta, Colombia",1329479019797098509,https://twitter.com/i/web/status/1329479019797098509
El mejor disco para esta época navidad 🎄 🎅⭐️🎶 https://t.co/kkKkzLdVLg,2020-11-19 17:23:37,Barranquilla,"Barranquilla, Colombia",1329475428038434822,https://twitter.com/i/web/status/1329475428038434822
Foto inédita de Lili en su traje de navidad. https://t.co/LVUOzvNTSM,2020-11-20 04:56:03,Bucaramanga,"Bucaramanga, colombia.",1329649685129256961,https://twitter.com/i/web/status/1329649685129256961
"Que finalmente la figura quede expuesta durante la época de Navidad, lo dice con cierto esfuerzo el reportero. Pero quién no, es que no es fácil asociar demonio con Navidad. Eso solo se le ocurre a otro demonio",2020-11-20 04:14:34,Bucaramanga,Bucaramanga ,1329639247951880195,https://twitter.com/i/web/status/1329639247951880195
Aprovecha ya!!! y separa tu ponque especial para esta navidad. 📲3155755774 EDICIÓN LIMITADA. 🎄💝🎄💝🎄💝🎅🤶🤶🎅 https://t.co/T6p7NiQ0Tj,2020-11-20 04:02:16,Bucaramanga,Isla de Capri. Italia.,1329636151595053058,https://twitter.com/i/web/status/1329636151595053058
"Llevo 4 días sin Internet y solo eh visto televisión, ya me se todos los comerciales de fox, cinecanal y en movistar te adelantamos la navidad compra un celular te incluimos otro y un repetidor wifi!",2020-11-20 03:01:38,Bucaramanga,"San Gil, Colombia",1329620891685318656,https://twitter.com/i/web/status/1329620891685318656
LA MAGIA DE LA NAVIDAD SE TOMA AL CPC! Acompáñanos el viernes 20 de Nov.6:00 PM. Cumpliendo los protocolos establecidos por el Distrito    https://t.co/Sn2bbbNIpx,2020-11-20 03:00:08,Bucaramanga,Barrancabermeja,1329620512927064067,https://twitter.com/i/web/status/1329620512927064067
Ya pensaron que pedir de navidad?,2020-11-20 02:00:00,Bucaramanga,"San Vicente de Chucurí, Colomb",1329605379827916800,https://twitter.com/i/web/status/1329605379827916800
"Por si acaso no se han enterado, quiero un perrito de navidad y que mi mami me deje tenerlo 🥺🥺",2020-11-20 01:53:55,Bucaramanga,"Bucaramanga, Colombia",1329603851905888256,https://twitter.com/i/web/status/1329603851905888256
Te puedo pedir para navidad?,2020-11-20 01:16:33,Bucaramanga,"Floridablanca, Colombia",1329594446195924996,https://twitter.com/i/web/status/1329594446195924996
Alguien que me recuerde que se pone primero las luces o los muñecos en el árbol de navidad 😵,2020-11-20 00:40:59,Bucaramanga,"Bucaramanga, Colombia",1329585496398426113,https://twitter.com/i/web/status/1329585496398426113
No me gusta la Navidad pero me agrada ver a la gente feliz por esas cosas! https://t.co/uKk5Lt4FEl,2020-11-19 23:53:55,Bucaramanga,Bucaramanga,1329573651767816194,https://twitter.com/i/web/status/1329573651767816194
Una caja de galletas de navidad para el estrés.,2020-11-19 23:52:44,Bucaramanga,"Piedecuesta, Colombia",1329573352869072900,https://twitter.com/i/web/status/1329573352869072900
Que viva la navidad; hay que descargarlo y bailarlo hasta el cansancio https://t.co/1ODmV4iemx,2020-11-19 23:51:11,Bucaramanga,"Bucaramanga, Colombia",1329572962186489859,https://twitter.com/i/web/status/1329572962186489859
Razón #999 de porque me encanta la navidad es porque mi mamá mantiene este tazoncito lleno de chocolatinas 🥺 https://t.co/EG5oE15vMK,2020-11-19 23:49:52,Bucaramanga,Bucaramanga.,1329572633571176455,https://twitter.com/i/web/status/1329572633571176455
Llego la hora de hornear galletitas de navidad para mis amigos🥰,2020-11-19 23:46:03,Bucaramanga,Bucaramanga.,1329571670181486594,https://twitter.com/i/web/status/1329571670181486594
Que lo instale en la fiesta de él pero en la de Navidad Nooooooooooooooooooo https://t.co/3vujIPc8kd,2020-11-19 23:08:26,Bucaramanga,Bucaramanga,1329562203532484611,https://twitter.com/i/web/status/1329562203532484611
Si aún no saben qué regalarme de navidad o cumpleaños... Se los acepto por los dos 😍😍 https://t.co/uP8r9SLCs4,2020-11-19 22:40:08,Bucaramanga,"Cartagena de Indias, Colombia",1329555081566580737,https://twitter.com/i/web/status/1329555081566580737
Emprendimientos @englobados1 @thehappyroomcol velitas Personalizadas y bolitas de navidad personalizadas... Diciembre 2020 haciendo la diferencia con estas geniales ideas. https://t.co/xr9kXnMowj,2020-11-19 22:03:12,Bucaramanga,bucaramanga,1329545789367087104,https://twitter.com/i/web/status/1329545789367087104
#CapacitaciónCajasan I ¡Estimula tu potencial creativo con Manualidades Navideñas 🎄🎅! Fortalece tus habilidades y desarrolla tu emprendimiento para esta navidad con nuestros expertos del Instituto Técnico Laboral Cajasan ✋🤚. ☎️ Informes: 300-3025391 https://t.co/pJQCnIszOX,2020-11-19 22:00:01,Bucaramanga,"Bucaramanga, Colombia",1329544987147603969,https://twitter.com/i/web/status/1329544987147603969
Soy una persona que quiere un air fryer de navidad 😕,2020-11-19 21:15:15,Bucaramanga,Bucaramanga-Colombia,1329533721641414657,https://twitter.com/i/web/status/1329533721641414657
"bien por los que disfrutan la navidad y tanta vaina q tiene pero no me pasa, perdón",2020-11-19 21:09:15,Bucaramanga,"Bucaramanga, Colombia",1329532213524828161,https://twitter.com/i/web/status/1329532213524828161
Ya se siente la navidad #tbt  ⛪️ #djrobertoriginal https://t.co/FRCnsG3gs4,2020-11-19 21:03:17,Bucaramanga,Bucaramanga - Colombia,1329530708482781185,https://twitter.com/i/web/status/1329530708482781185
@Traxium00 @E_Universalis @Albert__Oliver Trax ya con eso para que regalos de navidad 😍,2020-11-19 21:02:44,Bucaramanga,Bucaramanga,1329530573770121220,https://twitter.com/i/web/status/1329530573770121220
"#VecinosyAmigosVirtual  Con el apoyo de @Banrepcultural, no te pierdas 'Vacaciones Creativas', este 20 de noviembre, Taller: Navidad Creativa.
Ingresa aquí: https://t.co/z5EJLfYulD https://t.co/GTIilNrfTQ",2020-11-19 20:50:01,Bucaramanga,"Bucaramanga, Colombia",1329527373444812806,https://twitter.com/i/web/status/1329527373444812806
"Hoy compré mi primera caja de galletas de navidad. 
Ya ese es el tuit.",2020-11-19 20:39:21,Bucaramanga,"Barrancabermeja, Colombia",1329524687727173641,https://twitter.com/i/web/status/1329524687727173641
Ya quiero comprar los regalitos de navidad 😍😍😍,2020-11-19 20:09:54,Bucaramanga,"Bucaramanga, Colombia",1329517276534624259,https://twitter.com/i/web/status/1329517276534624259
